solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat
1636042515805110273,Gaia EDR3 1360143506156909696,1360143506156909696,1245322781,2016.0,259.46972077398294,0.073348016,42.61021966103991,0.07292754,0.9046173361525004,0.077839196,11.621617,19.127583,-10.544106564359792,0.091965444,-15.958892722087455,0.08606359,0.0047759195,-0.07066917,-0.21013257,0.025502956,-0.028394137,0.027230028,-0.22030255,-0.04146665,-0.027689109,0.11336602,367,0,363,4,-1.6641788,328.99173,0.0,0.0,31,false,1.3914165,,,,,,,,42,26,0.13189125,43,20,0,0.01432048,73.06718,0,0,0.93754447,0.1658679,0.016265465,0.089285836,0.083409525,-98.86389,67.19826,-50.019363,0.24617139,false,365,1326.4503353889627,1.5658987,847.0857,17.88064,39,491.5371314128983,9.576278,51.32862,18.609652,39,1179.832297826041,9.030865,130.64444,17.068344,0,1,0,1,0,1.2600317,1.5413074,0.72901154,0.8122959,,,0,,,,67.7216236321849,34.661906264299546,251.17671936058517,65.36286227686655
1636042515805110273,Gaia EDR3 1360144983625659136,1360144983625659136,533661133,2016.0,259.46259075222366,0.077082515,42.60939980310906,0.07616994,1.4629234846815746,0.08169476,17.907188,12.180077,-3.052827188255192,0.098004304,11.791289710561927,0.09172211,0.015955327,-0.06875804,-0.18146461,0.044156995,-0.018759592,0.047607016,-0.20359191,-0.018447598,0.01679523,0.15031834,363,0,362,1,0.6828444,391.73438,0.0,0.0,31,false,1.3325078,,,,,,,,41,26,0.14207174,42,18,0,0.0032860136,130.13411,0,0,1.0247219,0.1548492,0.010796931,0.096128374,0.1006418,-93.07782,-61.959766,-52.728542,2.458965,false,361,1259.1086169505127,1.3829905,910.4246,17.937208,37,343.7129321497362,7.786496,44.14218,18.998053,37,1330.7471207706733,10.7835655,123.40511,16.937656,0,0,0,0,0,1.3298774,2.0603962,1.0608444,0.9995518,,,0,,,,67.71988618114487,34.66702162292876,251.16466781232427,65.3611396189563
1636042515805110273,Gaia EDR3 1360145091001372672,1360145091001372672,688521573,2016.0,259.3968178190176,0.020127587,42.605845877578915,0.020478783,0.9094667741504636,0.02171737,41.877388,5.312939,-3.3903744327358916,0.02629433,-4.090560067396678,0.025429308,-0.055187028,-0.06495732,-0.23207997,0.05139813,-0.020834537,0.05384372,-0.19999062,-0.0721632,-0.04907788,-7.7164354E-4,369,0,367,2,1.3791236,416.87857,0.046529554,0.42061204,31,false,1.5274055,,,,,,,,42,27,0.036821473,43,18,0,0.012031659,87.869064,0,0,1.0507538,0.17826623,0.04600188,0.06345098,0.103871286,-128.79858,68.700096,-56.274582,5.4722857,false,372,13380.683717372087,4.108095,3257.1504,15.371171,41,6822.692798769006,19.473751,350.3533,15.753653,39,9359.675119707555,12.741451,734.5847,14.819743,0,1,0,1,0,1.2093828,0.9339094,0.38248158,0.55142784,,,0,,,,67.70871672652319,34.71468450438761,251.0518587328338,65.34916945917331
1636042515805110273,Gaia EDR3 1360145091001372928,1360145091001372928,1652189813,2016.0,259.3926169210342,0.014089796,42.60426046006773,0.014244706,1.4166014477197628,0.015047937,94.139244,21.12204,-1.398630683468515,0.018383613,-21.0756816586632,0.017622057,-0.034690745,-0.055005047,-0.24415313,0.061615486,-0.05096219,0.0656425,-0.21438295,-0.054138433,-0.06804935,0.018874677,377,0,376,1,2.3877404,448.66998,0.04815809,0.9915835,31,false,1.5265943,,,,,,,,43,27,0.025764154,44,19,0,0.013480805,88.861855,0,0,1.0880009,0.17835715,0.029348727,0.096244015,0.09166652,-122.95019,85.75705,-55.477066,8.987148,false,377,30153.45245768498,5.8792405,5128.801,14.489024,40,15293.729263766383,20.337927,751.9807,14.877258,37,21146.31349573063,17.39905,1215.3717,13.934809,0,1,0,1,0,1.2084866,0.94244957,0.38823414,0.55421543,,,0,,,,67.70636300494047,34.717570847881454,251.0452278736913,65.34706595992238
1636042515805110273,Gaia EDR3 1360145194080590080,1360145194080590080,1162358376,2016.0,259.3988278496891,0.044260386,42.619328561396685,0.043804236,0.23995132039863384,0.04631002,5.1814127,4.73766,-2.1177336005679726,0.05647634,-4.237998060129307,0.05328613,-0.07513937,-0.03472863,-0.24608877,0.11588313,-0.0974496,0.12879778,-0.22928746,-0.09315666,-0.044145044,0.028193112,359,0,359,0,-0.25826937,360.44965,0.0,2.1363065E-15,31,false,1.5642283,,,,,,,,41,26,0.07948796,42,18,0,0.0023122379,70.683815,0,0,0.98937094,0.13053219,0.046403177,0.09600854,0.109172516,-147.61316,53.882984,-48.486645,1.2895979,false,356,3130.8826963245747,2.1506824,1455.7625,16.9482,38,1698.0401386322183,12.5923815,134.84662,17.263672,36,2042.0022143595195,17.848104,114.410034,16.472755,0,3,0,2,0,1.1945648,0.79091644,0.31547165,0.4754448,,,0,,,,67.72521704454346,34.71478468896322,251.0496761284597,65.36270248332362
1636042515805110273,Gaia EDR3 1360145194080590336,1360145194080590336,410322778,2016.0,259.3989676095679,0.014226629,42.62282706181445,0.014613747,0.9159701100486614,0.015288333,59.91301,19.647306,1.4309089474016379,0.018710405,-19.595131435144697,0.018126518,-0.040843766,-0.03868122,-0.20323882,0.08898011,-0.069462225,0.09287663,-0.21350513,-0.01652738,-0.03877462,0.057803545,366,0,364,2,-1.3195245,333.39636,0.0,0.0,31,false,1.5600687,,,,,,,,43,27,0.026382407,44,19,0,0.0070931218,77.631096,0,0,0.9502492,0.13142703,0.04131697,0.10675188,0.10829585,-133.53584,80.083275,-53.085567,2.8982978,false,367,27522.62317914252,7.4199038,3709.2966,14.588142,40,14873.726236862713,22.851028,650.89966,14.907493,37,18057.1175167527,17.314192,1042.9084,14.106275,0,0,0,1,0,1.1965009,0.80121803,0.31935024,0.4818678,,,0,,,,67.7294588153129,34.71508946235375,251.0484456172708,65.3661647054165
1636042515805110273,Gaia EDR3 1360145327222454784,1360145327222454784,1755234301,2016.0,259.4540057138549,0.019305212,42.65188188204367,0.02116254,1.419957054396085,0.021635832,65.629875,22.645975,6.768718912728769,0.023966797,21.610752549840043,0.024532985,-0.012482608,-0.13558526,-0.2206707,0.026102994,0.03279455,0.011781644,-0.24618573,-0.024421869,-0.107735544,0.08721493,365,0,362,3,1.7830234,422.4934,0.0,0.0,31,false,1.4839039,,,,,,,,42,26,0.035439648,43,19,0,0.0040508453,114.287476,0,0,1.0665106,0.18256603,0.10068038,0.14093728,0.071078345,-109.10125,87.271706,-53.015873,-4.4970603,false,364,13698.165871764913,4.1080427,3334.475,15.345711,40,6315.011831995834,13.04587,484.06216,15.837606,35,10494.639542700812,10.52845,996.78864,14.695477,0,2,0,1,0,1.2271461,1.1421299,0.49189568,0.6502342,,,0,,,,67.77029034179236,34.678258034378985,251.13192307188132,65.40186499811202
1636042515805110273,Gaia EDR3 1360145709476851712,1360145709476851712,1564737343,2016.0,259.29442731735935,0.01830811,42.61294338774254,0.01898052,0.7241462428996329,0.019916538,36.35904,10.338399,-0.28067196703823405,0.023937099,-10.334588117044262,0.024060193,-0.055623516,-0.108492285,-0.2538998,0.091583885,-0.04062975,0.09714136,-0.18749604,0.031086145,0.01240649,-0.02935864,372,0,372,0,1.6887192,432.25876,0.0663994,1.0864879,31,true,1.5610143,,,,,,,,43,25,0.034336194,44,19,0,0.019888673,125.75521,0,0,1.0620481,0.18797496,0.08177045,0.16005194,0.1012543,-116.16804,74.69026,-46.06007,4.6805377,false,375,16566.294804374582,4.875712,3397.718,15.139303,26,9024.042505000789,20.086342,449.2626,15.450039,26,10978.45647752938,18.791666,584.2194,14.646543,0,1,0,1,0,1.2074214,0.80349636,0.3107357,0.49276066,,,0,,,,67.70666853354595,34.790357272986014,250.8710335701982,65.34286995295285
1636042515805110273,Gaia EDR3 1360145709476852096,1360145709476852096,1288140918,2016.0,259.29526353596856,0.012874444,42.613714264278094,0.013328331,0.8104782448249485,0.014148502,57.28368,10.2450695,-0.3358680111009904,0.016710209,-10.23956298783401,0.016894339,-0.025142025,-0.15156148,-0.21978305,0.05715541,-0.026084285,0.057615098,-0.14590612,0.056298587,-0.017071653,2.1685672E-4,383,0,383,0,0.16864434,391.83188,0.0,0.0,31,true,1.5791123,,,,,,,,44,26,0.023546476,45,19,0,0.015272774,122.8424,0,0,1.0052563,0.16795829,0.07109523,0.11442126,0.08274253,-120.38303,78.922066,-45.111298,7.406682,false,385,31954.261404848567,7.7557125,4120.0938,14.426044,42,17926.936997276658,18.127703,988.9249,14.704777,41,20238.431119397745,17.097874,1183.6812,13.982453,0,0,0,1,0,1.1943749,0.7223234,0.2787323,0.44359112,,,0,,,,67.70768733235782,34.78983484438569,250.87215812701456,65.3437376398452
1636042515805110273,Gaia EDR3 1360145743836992128,1360145743836992128,92378685,2016.0,259.3246135196481,0.04231145,42.624427347889096,0.04245638,0.27372937816550924,0.0455784,6.0056815,6.876959,-3.695851236119294,0.05441562,-5.799417509951586,0.05394579,0.0040634335,-0.10256585,-0.21748854,0.060535703,-0.06411702,0.05881937,-0.1264385,0.004528803,0.050660323,0.059717555,391,0,388,3,0.6583878,424.07837,0.0,4.1130455E-15,95,false,,1.5782282,0.01237661,-0.15872492,0.0451252,0.056111712,0.11595519,-0.13608186,45,27,0.0774144,45,45,0,0.007626856,106.4762,0,0,1.0230346,0.16804837,0.064871326,0.14270695,0.07524823,-112.03415,-89.78445,-46.46287,10.846636,false,383,3134.495222388707,2.1952507,1427.8529,16.946947,41,1727.7547382244427,9.357763,184.6333,17.244837,37,2019.725744082808,13.610105,148.39899,16.484665,0,0,0,2,0,1.195561,0.7601719,0.2978897,0.46228218,,,0,,,,67.72367751059409,34.76961737667499,250.91858260982866,65.35810280615063
1636042515805110273,Gaia EDR3 1360145778196151424,1360145778196151424,212014633,2016.0,259.3469449595767,0.021887317,42.633976776542475,0.022911849,2.560477620731996,0.02410924,106.20316,7.492758,7.492611794163307,0.027993087,0.04675021696321682,0.027221533,-0.06398807,-0.090482056,-0.20504448,0.057414226,-0.09590686,0.07089754,-0.15391286,-0.048636045,0.017411157,-0.011698879,359,0,359,0,2.6766455,441.62518,0.09439296,1.6047187,31,false,1.406378,,,,,,,,41,27,0.03925612,42,18,0,0.009514828,88.77885,0,0,1.1012901,0.17858198,0.09187505,0.09314648,0.08850877,-142.06926,69.44622,-45.129433,-1.6836717,false,363,12352.05735187712,3.5629337,3466.822,15.458018,41,4539.256753554162,12.9961,349.27838,16.196081,41,11267.463945592135,11.940116,943.66455,14.61833,0,1,0,1,0,1.2796832,1.5777512,0.73806286,0.8396883,,,0,,,,67.73753440950912,34.75440033805418,250.9533336498309,65.37040355314495
1636042515805110273,Gaia EDR3 1360145881275366912,1360145881275366912,1556719100,2016.0,259.36429269693997,0.016830577,42.65151414325886,0.017357357,1.1346600933033077,0.018615322,60.95302,9.516797,9.50042011913546,0.021257572,-0.5580678312995035,0.021394622,-1.4021054E-4,-0.06740926,-0.24733375,-0.0083804475,-0.12836263,-0.0027596273,-0.083449565,-0.019440936,-0.13407077,0.07493701,346,0,342,4,0.8845455,372.39478,0.0,0.0,31,false,1.5048237,,,,,,,,40,27,0.030808082,41,17,0,0.010910264,92.94741,0,0,1.033264,0.19950242,0.062456522,0.2252444,0.04052893,-123.81028,81.642334,-46.912487,8.196112,false,346,19901.27313926571,4.8892946,4070.3772,14.940165,39,9637.175719747078,13.442874,716.89844,15.378668,39,14594.669503908768,15.781782,924.77954,14.33741,0,3,0,2,0,1.2176027,1.0412579,0.43850327,0.6027546,,,0,,,,67.76053044834829,34.743752154319644,250.97606019741414,65.38991662070491
1636042515805110273,Gaia EDR3 1360145881275367424,1360145881275367424,14281274,2016.0,259.36151631517555,0.039428886,42.65522550848646,0.039921045,0.594536801149063,0.043001153,13.826067,5.2492237,-0.7210188605803666,0.04869561,-5.199469335616539,0.04809922,-0.03462057,-0.095580325,-0.26325843,0.054822434,-0.1653076,0.078130625,-0.0819492,-0.06981967,-0.0636259,0.050505422,356,0,356,0,0.37689668,375.91156,0.0,0.0,31,false,1.5013245,,,,,,,,42,26,0.0692454,42,19,0,0.010220163,93.09631,0,0,1.0133047,0.24312913,0.08561703,0.19412291,0.10149158,-107.067345,67.35102,-49.536983,6.2520723,false,355,3732.7715244050823,2.0630064,1809.3844,16.757288,36,1779.7239045584417,13.760088,129.33957,17.21266,34,2740.2723670513337,10.049602,272.6747,16.153412,0,0,0,0,0,1.2108955,1.059248,0.45537186,0.6038761,,,0,,,,67.76472978592412,34.74620922801762,250.96966188503026,65.39320978998957
1636042515805110273,Gaia EDR3 1360145915635100032,1360145915635100032,578488427,2016.0,259.37835413478825,0.009806345,42.62503830734241,0.009869684,0.2567062895439981,0.010456668,24.54953,6.8614855,-4.290451242190152,0.0124726845,-5.35462550727824,0.012155411,-0.0800798,-0.08075475,-0.22839841,0.098467425,-0.10770429,0.10260403,-0.16765863,-0.01820123,-0.043908395,-0.029622197,383,0,381,2,0.060223106,378.52536,0.0,0.0,31,false,1.4806962,,,,,,,,44,27,0.017694373,45,19,0,0.012787128,92.64866,0,0,1.0013099,0.16468954,0.060812492,0.1071788,0.09707414,-135.76216,61.22893,-47.890583,4.7907143,false,386,70162.94154365915,9.165835,7654.8335,13.572098,44,32033.421826573867,22.18456,1443.9512,14.074533,44,54266.17197567012,21.923412,2475.2612,12.911572,0,1,0,0,0,1.2299882,1.162961,0.5024357,0.6605253,,,0,,,,67.72998717792491,34.730411336027444,251.01169070915847,65.36567609104964
1636042515805110273,Gaia EDR3 1360145949994835456,1360145949994835456,869247625,2016.0,259.4041979325682,0.027668374,42.631219224408824,0.027789963,1.0099529807773802,0.029913109,33.76289,41.19117,12.417418383054684,0.0350963,-39.274928832291195,0.034283057,-0.016604794,-0.10598409,-0.164984,0.039932363,-0.04514069,0.03565653,-0.1635383,-0.048094917,-0.08080089,0.08581244,375,0,374,1,2.0102897,444.2725,0.112502396,1.3745246,31,false,1.5040352,,,,,,,,43,27,0.05022602,44,18,0,0.006185955,96.2855,0,0,1.0739799,0.16344278,0.05173525,0.13821071,0.084391564,-116.183426,69.31261,-50.706623,-1.0076673,false,370,7575.832678665111,2.8374429,2669.9507,15.9887905,35,3651.0033228870534,12.4933815,292.235,16.432512,34,5576.041513579373,12.818626,434.99524,15.38208,0,22,0,22,0,1.2179579,1.0504322,0.44372177,0.60671043,,,0,,,,67.74014324801395,34.71224296285263,251.054001342518,65.37510212543864
1636042515805110273,Gaia EDR3 1360146083137333120,1360146083137333120,1092716204,2016.0,259.4391392669604,0.081078246,42.66007423496117,0.07910569,0.0977033344645459,0.085294776,1.1454785,6.3146048,-1.4595029498683414,0.10161287,-6.143621638844807,0.09451116,-0.0050929976,-0.0889368,-0.21960656,0.11234204,0.0063586393,0.118687876,-0.18493807,0.017037367,-0.056250487,0.08972349,339,0,339,0,-1.3448919,312.90692,0.0,0.0,31,true,1.4701912,,,,,,,,39,24,0.14406651,40,18,0,0.01309399,131.55643,0,0,0.9474381,0.10540342,0.036135375,0.14281847,0.1280134,-113.76446,76.10515,-53.709877,0.47677824,false,341,1236.0993656463781,1.3696643,902.48346,17.957233,38,565.7262010513072,10.627316,53.23321,18.457027,38,927.8870105963192,9.642947,96.22442,17.329157,0,0,0,1,0,1.2083278,1.1278706,0.499794,0.62807655,,,0,,,,67.77863758281019,34.690070662152216,251.1026139419719,65.4080170571051
1636042515805110273,Gaia EDR3 1360146083137340416,1360146083137340416,1320374227,2016.0,259.44969219622226,0.04320748,42.66893863890135,0.045502584,1.5185618877557292,0.047336318,32.080273,7.035755,-3.5005941586883207,0.05418271,6.103088716528632,0.05269286,0.030073749,-0.07654462,-0.2888338,-0.0045012943,0.026008481,-0.001023421,-0.21398883,-0.12279008,-0.08446041,0.14570679,348,0,345,3,-1.8038352,308.121,0.0,0.0,31,false,1.3837117,,,,,,,,40,25,0.08032891,43,20,0,0.007781883,1.7216824,0,0,0.93067247,0.15287828,0.12566155,0.11011208,0.04286953,-83.53358,-84.47853,-55.771942,-8.374176,false,352,3213.9462977622093,2.1152115,1519.4445,16.919771,39,1092.2146105660993,10.496752,104.05263,17.742773,39,3008.6478338148545,9.338724,322.16904,16.051968,0,1,0,0,0,1.2759587,1.6908054,0.82300186,0.8678036,,,0,,,,67.7904421498688,34.68339414042517,251.11724488483148,65.41810348300001
1636042515805110273,Gaia EDR3 1360146117497072768,1360146117497072768,992812584,2016.0,259.4165544358854,0.045719933,42.66115534177677,0.0453337,0.3586863462937045,0.04860494,7.3796277,2.8042238,-2.803908954032487,0.05686609,-0.04201381096572021,0.055233546,-0.0222677,-0.08335957,-0.27352014,0.03848527,-0.03174372,0.050189335,-0.2018418,-0.101477705,-0.037389293,0.10040744,372,0,371,1,0.25173688,387.10782,0.0,0.0,31,false,1.5316381,,,,,,,,43,26,0.08225218,44,19,0,0.005730468,106.513306,0,0,1.0084054,0.18961412,0.05783114,0.17901194,0.1232016,-104.291405,68.049644,-52.835262,2.2216697,false,376,2829.9141605546006,1.9241097,1470.7655,17.057934,36,1457.247953048836,8.49548,171.53217,17.429708,38,1925.6548312660327,12.475575,154.35399,16.53645,0,0,0,0,0,1.1954082,0.89325905,0.37177467,0.5214844,,,0,,,,67.7775972829047,34.706692267234594,251.06286880971308,65.40616886503473
1636042515805110273,Gaia EDR3 1360146220576288768,1360146220576288768,856726951,2016.0,259.3926125627176,0.03815185,42.66146629189455,0.036781117,0.19769422835551326,0.040039144,4.937524,4.802789,-4.11786781583811,0.047025207,-2.4718310413626687,0.04487204,-0.019054806,-0.10025375,-0.27060086,0.0329744,-0.04827445,0.047838476,-0.148288,-0.06488808,-0.042035874,0.09228161,385,0,384,1,1.4233005,435.83456,0.11692336,0.79557997,31,false,1.5559112,,,,,,,,44,27,0.06747312,45,20,0,0.015166987,100.15287,0,0,1.0512451,0.22217253,0.029375138,0.15438023,0.10308791,-114.45373,57.108727,-53.64065,8.11476,false,389,4063.751539214132,2.1326697,1905.4763,16.665049,43,2190.0062663877984,7.7056394,284.20825,16.987429,38,2676.0463522010136,8.771887,305.07077,16.179161,0,1,0,3,0,1.1974287,0.8082676,0.32238007,0.48588753,,,0,,,,67.77549071537302,34.72421586020773,251.02109408204512,65.40338101798503
1636042515805110273,Gaia EDR3 1360146259232488192,1360146259232488192,338154416,2016.0,259.36872238160305,0.02178098,42.650881965818435,0.022555301,0.8233389772547556,0.023471741,35.077885,6.784368,0.35251692127392165,0.027785162,-6.775203543924669,0.02671731,0.03474919,-0.091923535,-0.2671091,-0.03421161,-0.122838564,-0.024666425,-0.2374237,-0.020604819,0.02920307,0.12538439,343,0,342,1,-1.0494337,323.71472,0.0,0.0,31,false,1.5454549,,,,,,,,40,27,0.04067126,41,18,0,0.003637824,90.84758,0,0,0.95887536,0.15005024,0.05894194,0.17417993,0.04819513,-116.203125,88.08726,-49.29067,-3.2166429,false,347,11893.884959277711,3.990212,2980.7651,15.499058,38,6266.405190218997,15.36341,407.87854,15.845996,39,8065.03109883038,11.600544,695.2287,14.98138,0,1,0,0,0,1.2049415,0.86461544,0.34693813,0.5176773,,,0,,,,67.76022463215932,34.740442917943774,250.98402870915066,65.3898685803368
1636042515805110273,Gaia EDR3 1360146259232488320,1360146259232488320,360901359,2016.0,259.37149514759665,0.026339727,42.65462031403457,0.02694997,0.7918256373501585,0.028139886,28.138908,3.9786057,-3.181567150006005,0.032349907,-2.3889190418076214,0.031894635,0.0011062146,-0.1475921,-0.31832904,-0.012750953,-0.06569634,0.0047953874,-0.24267875,-0.025364675,0.016945956,0.123874374,343,0,342,1,-0.4562835,338.87286,0.0,0.0,31,false,1.502425,,,,,,,,40,27,0.047873612,41,19,0,0.010981156,97.89479,0,0,0.98149306,0.16702124,0.08158247,0.17235462,0.08336076,-118.06812,84.77918,-53.28976,1.8559557,false,345,8418.550319633234,3.1374955,2683.207,15.874273,37,4050.024243860191,12.367169,327.4819,16.319899,38,6178.386874347035,12.854463,480.6414,15.270708,0,2,0,2,0,1.2149849,1.0491905,0.4456253,0.6035652,,,0,,,,67.76503031453232,34.73884954757826,250.98726747409538,65.39390777735079
1636042515805110273,Gaia EDR3 1360146293592225024,1360146293592225024,1391540094,2016.0,259.4016456370521,0.019035514,42.671131385733815,0.01829922,1.65639905851171,0.020024518,82.71855,17.055944,-6.024933567565324,0.022952767,-15.956359333833245,0.0221497,-0.042290412,-0.1031435,-0.2050268,0.050123878,-0.08630614,0.05376648,-0.14295407,-0.011269379,-0.030759536,0.042170297,355,0,353,2,1.5079049,401.7144,0.083073415,1.7676965,31,false,1.4814005,,,,,,,,41,26,0.032265674,42,17,0,0.009462949,118.33657,0,0,1.0567223,0.20154575,0.058379862,0.19737215,0.11042752,-116.81034,33.369415,-47.111004,7.0177665,false,353,18019.089827208885,4.282093,4208.01,15.048035,40,8250.200244772013,14.266367,578.29724,15.547381,35,13871.777355245158,17.672405,784.94,14.392565,0,2,0,1,0,1.2276968,1.1548166,0.49934673,0.6554699,,,0,,,,67.78810610614211,34.71873713687879,251.03272160236335,65.4140636679961
1636042515805110273,Gaia EDR3 1360146362311700096,1360146362311700096,427041340,2016.0,259.42903699202503,0.047505997,42.68263450113292,0.048059594,0.2399716405712859,0.051055443,4.700217,6.085156,-1.3388071366660514,0.05773292,-5.936052239233085,0.056677707,0.013662165,-0.10357703,-0.22595657,0.04299582,-0.039258253,0.04785879,-0.18903919,-0.06770401,-0.043508045,0.10513018,369,0,369,0,1.6240538,425.52698,0.12198804,0.5357601,31,false,1.5876222,,,,,,,,42,26,0.08373305,44,18,0,0.0030029234,129.01294,0,0,1.0598575,0.20562692,0.05263856,0.1005262,0.091984525,-105.59103,-89.86901,-54.566654,4.132137,false,376,2715.657892559541,1.8999208,1429.3531,17.102678,43,1530.0814504093817,8.720676,175.45445,17.376757,40,1686.6804249982029,9.665051,174.51334,16.680313,0,1,0,2,0,1.1845239,0.69644356,0.27407837,0.4223652,,,0,,,,67.80484243637683,34.70006718698132,251.0755257314517,65.42892545010774
1636042515805110273,Gaia EDR3 1360146362312282368,1360146362312282368,1395581327,2016.0,259.42647162588673,0.028914757,42.683989427497444,0.029990945,0.908730567386184,0.032088913,28.319145,17.482786,3.202368093877335,0.036541622,-17.186991670117656,0.038694445,-0.004172324,-0.1217766,-0.19182831,0.07860593,-0.029867088,0.06746897,-0.086734846,-0.01698117,-0.119128056,0.13488917,368,0,367,1,1.2145458,407.26083,0.0,0.0,95,false,,1.4918097,0.008701243,-0.12789305,0.06775528,0.10328717,0.06938357,-0.19147119,42,27,0.05577845,44,44,0,0.007108851,103.631546,0,0,1.0446025,0.1598148,0.07728708,0.15555152,0.106322385,-97.83448,87.4243,-54.46794,5.437442,false,372,6337.500380037549,2.8279004,2241.062,16.182571,42,2969.866592110628,11.3242445,262.2574,16.6567,40,4757.750793343643,9.782943,486.33124,15.554391,0,3,0,2,0,1.2193478,1.1023092,0.47412872,0.6281805,,,0,,,,67.8062135889742,34.702097322047,251.07048893637338,65.42992834904935
1636042515805110273,Gaia EDR3 1360146431031177984,1360146431031177984,857155849,2016.0,259.43704445163326,0.041466754,42.6982401219638,0.04223902,0.627492894001371,0.04546589,13.801399,17.434229,-11.795897945607502,0.050584387,12.83780148492184,0.049834512,0.00549835,-0.17405257,-0.19856079,0.053262047,-0.059633326,0.052437164,-0.19067843,-0.08439702,-0.06953649,0.1123017,371,0,371,0,0.5217061,395.16333,0.0,0.0,31,false,1.5252086,,,,,,,,42,25,0.07360702,44,19,0,0.0040597827,141.08846,0,0,1.0184282,0.19951385,0.05598997,0.105264015,0.08877547,-105.3079,87.91482,-54.85003,3.6980898,false,376,3289.3434861519445,2.0958483,1569.4568,16.894594,38,1663.3824557560845,8.909093,186.70615,17.286062,39,2301.0264155501573,11.476278,200.50284,16.343092,0,1,0,3,0,1.205228,0.9429703,0.39146805,0.5515022,,,0,,,,67.82452514868984,34.69602903739624,251.08287705579573,65.44532174548836
1636042515805110273,Gaia EDR3 1360146774628548736,1360146774628548736,205454634,2016.0,259.4927003976161,0.03954876,42.66004112505564,0.040255874,0.38289679161324336,0.042576127,8.993228,5.2307973,1.0832732180496836,0.04865029,-5.117397833255501,0.04793341,-0.017806716,-0.12960814,-0.23480421,0.029539522,0.020029368,0.029641632,-0.23369883,-0.044821996,-0.018906856,0.098218404,393,0,393,0,0.38542247,414.7418,0.0,4.0811195E-15,31,false,1.5176709,,,,,,,,45,27,0.07060265,47,21,0,0.0017311533,101.75213,0,0,1.0130048,0.1698387,0.040686425,0.114985615,0.11828822,-102.79344,73.258736,-53.920647,1.1454905,false,401,3472.2329997413353,1.8842636,1842.7533,16.835844,43,1717.1491947042712,10.675433,160.85054,17.251522,42,2455.0818607488127,10.817826,226.9478,16.27273,0,1,0,1,0,1.2015988,0.9787922,0.41567802,0.56311417,,,0,,,,67.7841801548676,34.65094714330133,251.19583149056368,65.41486832343848
1636042515805110273,Gaia EDR3 1360147564900961536,1360147564900961536,825661279,2016.0,259.46050389791526,0.13191608,42.666625186651295,0.13788106,1.7203688021025274,0.13899808,12.3769245,4.0189543,-3.7780030288713897,0.16666089,-1.3706524705563627,0.16493239,-0.15725207,-0.040959675,-0.3038523,0.1650305,-0.07977675,0.17439528,-0.34353396,-0.08643439,0.051607393,-0.10984021,376,0,354,22,146.15361,47888.453,1.642988,1636.3877,95,false,,1.5734782,0.03244122,-0.0690897,0.04929538,0.03233889,0.051109195,-0.08323505,42,25,0.25268963,45,20,0,0.07832195,134.58398,41,0,10.165477,0.14542264,0.06002654,0.12860401,0.17857634,-100.61399,62.939507,-54.329315,1.0900251,false,328,49525.33694916296,46.232956,1071.2129,13.950298,42,30252.785717783696,87.102104,347.32553,14.136629,42,46416.807002693524,144.77588,320.61148,13.081207,0,0,0,0,0,1.5480883,1.0554218,0.1863308,0.86909103,,,0,,,,67.78877288486129,34.675229153754465,251.1370332383634,65.41721685318996
